Id,SalePrice
2735,135314.32531209174
2736,149969.49541798513
2737,109877.88664744957
2738,164524.2832906713
2739,161995.45722079428
2740,134012.94611161028
2741,138327.45346652775
2742,168618.00988668494
2743,152031.8834902367
2744,149028.46250026522
2745,145396.10374487285
2746,127552.93371033005
2747,148065.36034751334
2748,121182.5421490306
2749,123904.74986906431
2750,129034.0746964534
2751,121152.0730734826
2752,201749.0996128478
2753,148543.889865099
2754,249765.83615400258
2755,132366.79391066928
2756,83737.51796214143
2757,77606.6415077959
2758,38017.24933000922
2759,135850.04451086337
2760,113325.61095357593
2761,137060.2267627439
2762,142830.2787860178
2763,187433.92743429122
2764,139191.36962106184
2765,218227.0366109109
2766,130233.78934569727
2767,79685.1710181383
2768,146777.04651118245
2769,130746.64048154256
2770,128574.44856261835
2771,104721.72411220626
2772,111174.0664278525
2773,154322.97684896947
2774,150790.03945872083
2775,123167.46148270415
2776,140723.56740427949
2777,129041.32440726273
2778,100100.93640770973
2779,133200.17388669308
2780,89313.12820314197
2781,84631.45943789091
2782,67029.3425856278
2783,92727.68219430349
2784,112684.55042670225
2785,148643.3563088152
2786,28318.18802768609
2787,95817.00239251996
2788,60982.025960068684
2789,172461.1975647593
2790,92556.77868685347
2791,116927.69941539469
2792,51511.150642616325
2793,164598.0076621991
2794,122908.42505186063
2795,140257.0268299051
2796,98205.38042852352
2797,208902.02393312566
2798,82084.59197922028
2799,85400.48925163364
2800,87869.50882951473
2801,103349.57640969567
2802,133790.38923915662
2803,189769.6940471133
2804,144409.33471688232
2805,100233.96986670454
2806,93991.5797379131
2807,133046.4901581055
2808,141068.31368042168
2809,107077.68730077962
2810,131345.51517466235
2811,165882.22454362968
2812,135519.82106044423
2813,218956.21135680156
2814,202916.13803496887
2815,87289.34008446743
2816,230273.58530372614
2817,163830.94544777798
2818,121443.79280903249
2819,173232.764116953
2820,135749.39961920085
2821,122228.21680125699
2822,173557.3075734817
2823,284879.61976316164
2824,188968.44832322944
2825,150629.97780177253
2826,138218.0833866055
2827,141506.55606576486
2828,256719.56643623335
2829,203883.61562616355
2830,247294.90723399818
2831,180759.62832183554
2832,257765.92455580982
2833,286862.30875073734
2834,224869.72825038654
2835,227498.7296445578
2836,195578.28958421503
2837,174606.61554596853
2838,154504.74723980355
2839,187950.01739201264
2840,173579.54118692921
2841,195199.84481950977
2842,212192.2973519212
2843,139272.0070646666
2844,144699.30587345222
2845,109381.68225683714
2846,203646.60711708164
2847,183070.7511485275
2848,215442.73749379057
2849,205154.01385178394
2850,267255.8346119971
2851,219063.17630394525
2852,219702.2785342274
2853,216611.06661266868
2854,165508.73592058185
2855,195176.31626411946
2856,217993.9397601718
2857,187496.51433776773
2858,207307.6758891889
2859,125994.57146519457
2860,120376.93486608705
2861,139378.09663198108
2862,208431.16491826565
2863,132670.1960751689
2864,250914.78710210684
2865,162794.41869033722
2866,192748.16687572072
2867,72294.7296086069
2868,104448.53269441286
2869,122959.84532843763
2870,132721.30630511022
2871,70273.20513018582
2872,40167.185415882035
2873,102118.58124559163
2874,104443.17316533125
2875,121998.81428419147
2876,150653.22612290015
2877,127479.8789729263
2878,170591.43743061984
2879,139527.38439045532
2880,109427.04595153616
2881,160695.61935003102
2882,185708.24184433382
2883,189971.12173064845
2884,199567.8983042942
2885,182288.83450659935
2886,252738.25424104847
2887,106969.9198680513
2888,136945.18810080306
2889,34398.8518030321
2890,47014.20125874749
2891,152458.62005655468
2892,57260.22474894079
2893,96909.22645101196
2894,42568.81366339745
2895,321690.0051918803
2896,279163.52001111256
2897,184236.79972417944
2898,171985.70119690627
2899,226643.39187363756
2900,134890.48293798824
2901,201800.645698449
2902,189218.84440482373
2903,317274.4330226538
2904,322529.6659536101
2905,95499.6980996764
2906,189980.5762988804
2907,113211.32013168745
2908,116069.94788934325
2909,177001.6043232485
2910,60221.71122563176
2911,75501.05369504052
2912,145575.7898457771
2913,75062.47108065675
2914,70124.93067223078
2915,71939.83999556245
2916,75747.87085479952
2917,154391.20760260895
2918,116432.8953240054
2919,209774.2219050061
